U.S.C. § 6s(e)(3)(C); 15 U.S.C. § 78o -10(e)(3)(C); see also  12 CFR Part 45 (OCC); 12 CFR Part 237 (Federal ,"64038 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  46See 12 CFR 3.10(e) (OCC); 12 CFR 217.10(e)  (Board); 12 CFR 324.10(e) (FDIC).  ",0.761286199092865
U.S.C. § 6s(e)(3)(C); 15 U.S.C. § 78o -10(e)(3)(C); see also  12 CFR Part 45 (OCC); 12 CFR Part 237 (Federal ,"64034 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  2212 CFR 3.11 (OCC); 12 CFR 217.11 (Board); 12  CFR 324.11 (FDIC).   2312 CFR 225.8 (bank holding companies and  U.S. intermediate holding companies of foreign  banking organizations); 12 CFR 238.170 (savings and loan holding companies).",0.7119079828262329
overlaps with capital that is already held by large U.S. banking organizations as a result of ,"64030 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  1The term ‘‘banking organizations’’ includes  national banks, state member banks, state  nonmember banks, Federal savings associations, state savings associations, top-tier bank holding companies domiciled in the United States not subject to the Board’s Small Bank Holding Company and Savings and Loan Holding Company  Policy Statement (12 CFR part 225, appendix C), U.S. intermediate holding companies of foreign banking organizations, and top-tier savings and loan holding companies domiciled in the United States, except for certain savings and loan holding companies that are substantially engaged in insurance underwriting or commercial activities and savings and loan holding companies that are subject to the Small Bank Holding Company and Savings and Loan Holding Company Policy Statement.  ",0.7094419002532959
"1. Credit Valuation Adjustment (“CVA”) : With respect to CVA risk, the Basel III ","64340 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  BILLING CODE 6210–01–C; 6714–01–C; 4810–33–C  Subpart F—Risk-Weighted Assets—  Market Risk and Credit Valuation Adjustment (CVA)  ■104. In § 324.201:  ■a. Revise paragraphs (b)(1)(i), (b)(2),  and (b)(5)(i); and  ■b.",0.7091891169548035
derivatives transaction from CVA -risk-capital requirements . ,"64241 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  of CVA risk to be an eligible internal  risk transfer, if the following requirements are satisfied:  (A) The CVA segment of the  transaction is an eligible CVA hedge;  (B) The documentation of the internal  risk transfer of CVA risk identifies the CVA risk being hedged and the source(s) of such risk.   (C)",0.708078145980835
III.  CVA  ,"64153 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  appropriately capture the CVA risk of  CVA risk covered positions and that a banking organization has effective and sound risk management and oversight processes.   ii.",0.706838846206665
"the existing counterparty credit framework ( i.e., SA -CCR). However , under the Basel III Endgame ","64166 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  457For example, the SA–CVA calculation does  not fully account for the dependence between the  banking organization’s exposure to a counterparty and the counterparty’s credit quality.   458Any banking organization not subject to  Category I, II, III, or IV standards that becomes subject to Category I, II, III, or IV standards during the proposed transition period, would be eligible for the remaining time that the transition provisions  provide.",0.6988323330879211
transactions for risk -management purposes  and in recognition of the same concerns raised in this ,"64220 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  between business lines and risk  functions);  (iv) The scope and nature of risk  reporting and/or measurement systems;  (v) Description of the process of risk  information reporting provided to the board and senior management, in particular the scope and main content of reporting on risk exposure;  (vi) Qualitative information on stress  testing (e.g., portfolios subject to stress  testing, scenarios adopted and methodologies used, and use of stress  testing in risk management); and  (vii) The strategies and processes to  manage, hedge, and mitigate risks that arise from the [BANKING ORGANIZATION]’s business model,  and the processes for monitoring the continuing effectiveness of hedges and mitigants.   (2) For each separate risk area that is  the subject of Tables 5 through 14 of §ll.162, the [BANKING  ORGANIZATION] must describe its risk management objectives and policies, including:  (i) The strategies and processes;  (ii) The structure and organization of  the relevant risk management function;  (iii) The scope and nature of risk  reporting and/or measurement systems;  and  (iv) Policies for hedging and/or  mitigating risk and strategies and processes for monitoring the continuing effectiveness of hedges/mitigants.  ",0.6966575980186462
U.S.C. § 6s(e)(3)(C); 15 U.S.C. § 78o -10(e)(3)(C); see also  12 CFR Part 45 (OCC); 12 CFR Part 237 (Federal ,"64028 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  DEPARTMENT OF THE TREASURY  Office of the Comptroller of the  Currency  12 CFR Parts 3, 6, 32  ",0.6955769658088684
Office of the Comptroller of the Currency  ,"64343 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  Michael J. Hsu,  Acting Comptroller of the Currency.  ",0.6933590769767761
U.S.C. § 6s(e)(3)(C); 15 U.S.C. § 78o -10(e)(3)(C); see also  12 CFR Part 45 (OCC); 12 CFR Part 237 (Federal ,"64044 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  76See 12 CFR part 34, appendix A to subpart D  (OCC); 12 CFR part 208, appendix C (Board); 12  CFR part 365, appendix A (FDIC).  ",0.6928551197052002
on those derivatives transactions —in either case undermining Congressional and Federal Banking ,"64194 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  derivatives and either includes all or  excludes all such credit derivatives that are subject to a master netting agreement from any measure used to determine counterparty credit risk exposure to all relevant counterparties for risk-based capital purposes (unless the [BANKING ORGANIZATION] is treating the credit derivative as a market risk covered position under subpart F of this part, in which case the [BANKING ORGANIZATION] must calculate a counterparty credit risk capital requirement under this section).   (d) Equity derivatives.",0.6913954615592957
"letter , the Standardized Approach for Counterparty Credit Risk (“SA -CCR”) rule finalized by the ","64152 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  434The aggregation formula in the BA–CVA  calculation would introduce new regulatory  correlation parameters that quantify the relationship between the credit spreads of the counterparty and of the entity referenced by the hedge, thus restricting hedging benefits. See section  III.I.5.a.i of this  SUPPLEMENTARY INFORMATION for a  more detailed description of the BA–CVA calculation.",0.689064085483551
Re: Comment Letter on Proposed Rule s: “Large Banking Organizations and Banking ,"64030 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  1The term ‘‘banking organizations’’ includes  national banks, state member banks, state  nonmember banks, Federal savings associations, state savings associations, top-tier bank holding companies domiciled in the United States not subject to the Board’s Small Bank Holding Company and Savings and Loan Holding Company  Policy Statement (12 CFR part 225, appendix C), U.S. intermediate holding companies of foreign banking organizations, and top-tier savings and loan holding companies domiciled in the United States, except for certain savings and loan holding companies that are substantially engaged in insurance underwriting or commercial activities and savings and loan holding companies that are subject to the Small Bank Holding Company and Savings and Loan Holding Company Policy Statement.  ",0.6883571147918701
"in derivative transactions for risk -management purposes, and (iii) to align U.S. ","64194 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  derivatives and either includes all or  excludes all such credit derivatives that are subject to a master netting agreement from any measure used to determine counterparty credit risk exposure to all relevant counterparties for risk-based capital purposes (unless the [BANKING ORGANIZATION] is treating the credit derivative as a market risk covered position under subpart F of this part, in which case the [BANKING ORGANIZATION] must calculate a counterparty credit risk capital requirement under this section).   (d) Equity derivatives.",0.6880403757095337
"certain other counterparties  in the calculation of CVA risk capital , regardless of their status ","64285 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  CVA or the market value of the  standardized CVA hedge.   (7) Notwithstanding paragraph (e)(6)  of this section:  (i) For the risk classes of counterparty  credit spread risk, reference credit spread risk, and equity risk, a [BANKING ORGANIZATION] may choose to introduce a set of additional risk factors that directly correspond to qualified credit and equity indices;  (ii) For delta risk, a credit or equity  index is qualified if it is listed and well- diversified; for vega risk, any credit or equity index is qualified.",0.6867246627807617
(and their associated hedges) from CVA -risk-capital requirements . ,"64241 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  of CVA risk to be an eligible internal  risk transfer, if the following requirements are satisfied:  (A) The CVA segment of the  transaction is an eligible CVA hedge;  (B) The documentation of the internal  risk transfer of CVA risk identifies the CVA risk being hedged and the source(s) of such risk.   (C)",0.685413658618927
"in derivative transactions for risk -management purposes, and (iii) to align U.S. ","64057 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  10712 CFR 3.133(c)(4)(i) (OCC); 12 CFR  217.133(c)(4)(i) (Board); 12 CFR 324.133(c)(4)(i)  (FDIC).   108For the supervisory delta adjustment, a  banking organization applies a positive sign to the derivative contract amount if the derivative contract  is long the risk factor and a negative sign if the derivative contract is short the risk factor.",0.6850993037223816
"9    See Basel III Endgame Proposal, 88 Fed. Reg. 64028 , at 64168 -64170.  The application of CVA -risk-capital requirements to derivatives transactions with commercial ","64057 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  10712 CFR 3.133(c)(4)(i) (OCC); 12 CFR  217.133(c)(4)(i) (Board); 12 CFR 324.133(c)(4)(i)  (FDIC).   108For the supervisory delta adjustment, a  banking organization applies a positive sign to the derivative contract amount if the derivative contract  is long the risk factor and a negative sign if the derivative contract is short the risk factor.",0.6846110224723816
derivatives should be exempt from CVA -risk-capital requirements  because there is ,"64194 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  derivatives and either includes all or  excludes all such credit derivatives that are subject to a master netting agreement from any measure used to determine counterparty credit risk exposure to all relevant counterparties for risk-based capital purposes (unless the [BANKING ORGANIZATION] is treating the credit derivative as a market risk covered position under subpart F of this part, in which case the [BANKING ORGANIZATION] must calculate a counterparty credit risk capital requirement under this section).   (d) Equity derivatives.",0.6844578981399536
"letter , the Standardized Approach for Counterparty Credit Risk (“SA -CCR”) rule finalized by the ","64340 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  BILLING CODE 6210–01–C; 6714–01–C; 4810–33–C  Subpart F—Risk-Weighted Assets—  Market Risk and Credit Valuation Adjustment (CVA)  ■104. In § 324.201:  ■a. Revise paragraphs (b)(1)(i), (b)(2),  and (b)(5)(i); and  ■b.",0.6839120388031006
(and their associated hedges) from CVA -risk-capital requirements . ,"64101 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  267While the basic approach for CVA applies  certain restrictions on eligible instrument types for  hedges to be recognized as eligible, the standardized approach for CVA risk allows for a broader set of hedging instruments. Moreover, the standardized approach for CVA risk would also recognize as eligible hedges instruments that are used to hedge the exposure component of CVA risk.",0.6838937401771545
"7    “Standardized Approach for Calculating the Exposure Amount of Derivative Contracts” 85 Fed. Reg. 4362, ","64157 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  443Wrong-way risk reflects the situation where  exposure is positively correlated with the  counterparty’s probability of default—that is, the exposure amount of the derivative contract increases as the counterparty’s probability of default increases.   444See 85 FR 4362 (January 24, 2020).",0.6825242638587952
“Regulatory Capital Rule: Risk-Based Capital Surcharges for Global Systemically ,"64037 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  38For banking organizations that are not subject  to Category I or II capital standards, the current  capital rule does not have distinct treatments for significant and nonsignificant investments in the capital of unconsolidated financial institutions.",0.6809897422790527
derivatives transaction from CVA -risk-capital requirements . ,"64285 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  CVA or the market value of the  standardized CVA hedge.   (7) Notwithstanding paragraph (e)(6)  of this section:  (i) For the risk classes of counterparty  credit spread risk, reference credit spread risk, and equity risk, a [BANKING ORGANIZATION] may choose to introduce a set of additional risk factors that directly correspond to qualified credit and equity indices;  (ii) For delta risk, a credit or equity  index is qualified if it is listed and well- diversified; for vega risk, any credit or equity index is qualified.",0.6798317432403564
"CVA capital requirements for client clearing transactions, given that the PRA considers their risk ","64153 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  appropriately capture the CVA risk of  CVA risk covered positions and that a banking organization has effective and sound risk management and oversight processes.   ii.",0.678496778011322
transactions for risk -management purposes  and in recognition of the same concerns raised in this ,"64219 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  (b) Risk management-related  disclosure requirements. (1) The  [BANKING ORGANIZATION] must describe its risk management objectives and policies for the organization overall, in particular:  (i) How the business model  determines and interacts with the overall risk profile (e.g., the key risks  related to the business model and how each of these risks is reflected and described in the risk disclosures) and how the risk profile of the [BANKING ORGANIZATION] interacts with the risk tolerance approved by the board;  (ii) The risk governance structure,  including: responsibilities attributed throughout the [BANKING ORGANIZATION]",0.6777521371841431
"Proposal, to be eligible for the reduced credit -risk-capital requirement for investment -grade  ","64102 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  268Specifically, to align with the GAAP  considerations for valuation of market risk covered  positions, the proposal would eliminate the market risk capital rule requirement that a banking organization’s process for valuing covered positions must consider, as appropriate, unearned credit spreads, close-out costs, early termination costs, investing and funding costs, liquidity, and model risk. See 12 CFR 3.203(b)(2) (OCC); 12 CFR  217.203(b)(2) (Board); 12 CFR 324.203(b)(2) (FDIC).",0.676323652267456
“Regulatory Capital Rule: Risk-Based Capital Surcharges for Global Systemically ,"64110 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  293See section III.H.6.d of this SUPPLEMENTARY   INFORMATION for a more detailed discussion of the  capital add-on for re-designations. 294Separate capital calculations could  unnecessarily increase capital requirement because  they ignore the offsetting benefits between market risk covered positions held by trading desks subject to the internal models approach and those held by trading desks subject to the standardized approach.",0.6762058138847351
"would require, however, that the preferential 65% risk weight can only be applied if the ","64240 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  applicable risk weight. If more than one  risk weight can be applied to a given exposure under the sensitivities-based capital requirement, the maximum risk weight applicable must be used; or  (2) A hypothetical portfolio based on  the most recent quarterly disclosure of the investment fund’s historical holdings of underlying positions.  ",0.6760883331298828
"CVA capital requirements for client clearing transactions, given that the PRA considers their risk ","64241 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  of CVA risk to be an eligible internal  risk transfer, if the following requirements are satisfied:  (A) The CVA segment of the  transaction is an eligible CVA hedge;  (B) The documentation of the internal  risk transfer of CVA risk identifies the CVA risk being hedged and the source(s) of such risk.   (C)",0.6756718754768372
"certain other counterparties  in the calculation of CVA risk capital , regardless of their status ","64155 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  437Suppose, for example, that a banking  organization perfectly offsets the counterparty  credit spread component of CVA risk, so that K hedged   = 0. Allowing the banking organization to set the BA–CVA to zero in this case would not be prudent because there is also the exposure component of CVA risk, which is not explicitly captured by the  BA–CVA.",0.674642026424408
derivatives transaction from CVA -risk-capital requirements . ,"64057 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  10712 CFR 3.133(c)(4)(i) (OCC); 12 CFR  217.133(c)(4)(i) (Board); 12 CFR 324.133(c)(4)(i)  (FDIC).   108For the supervisory delta adjustment, a  banking organization applies a positive sign to the derivative contract amount if the derivative contract  is long the risk factor and a negative sign if the derivative contract is short the risk factor.",0.6743661761283875
“Regulatory Capital Rule: Risk-Based Capital Surcharges for Global Systemically ,"64211 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  capital treatment under either this  subpart or subpart F, whichever results in the highest risk-based capital requirement.  ",0.6743068099021912
"1. Credit Valuation Adjustment (“CVA”) : With respect to CVA risk, the Basel III ","64152 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  434The aggregation formula in the BA–CVA  calculation would introduce new regulatory  correlation parameters that quantify the relationship between the credit spreads of the counterparty and of the entity referenced by the hedge, thus restricting hedging benefits. See section  III.I.5.a.i of this  SUPPLEMENTARY INFORMATION for a  more detailed description of the BA–CVA calculation.",0.6741994619369507
U.S.C. § 6s(e)(3)(C); 15 U.S.C. § 78o -10(e)(3)(C); see also  12 CFR Part 45 (OCC); 12 CFR Part 237 (Federal ,"64118 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  324As described in section III.H.7.a.iii.",0.6740520596504211
"1. Credit Valuation Adjustment (“CVA”) : With respect to CVA risk, the Basel III ","64228 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  BILLING CODE 6210–01–C; 6714–01–C; 4810–33–C  Subpart F—Risk-Weighted Assets—  Market Risk and Credit Valuation Adjustment (CVA)  §ll.201 Purpose, applicability, and  reservations of authority.   (a) Purpose.",0.6735863089561462
"7    “Standardized Approach for Calculating the Exposure Amount of Derivative Contracts” 85 Fed. Reg. 4362, ","64057 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  10712 CFR 3.133(c)(4)(i) (OCC); 12 CFR  217.133(c)(4)(i) (Board); 12 CFR 324.133(c)(4)(i)  (FDIC).   108For the supervisory delta adjustment, a  banking organization applies a positive sign to the derivative contract amount if the derivative contract  is long the risk factor and a negative sign if the derivative contract is short the risk factor.",0.673355221748352
65% risk weight for investment grade corporate exposures based on a large banking ,"64240 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  applicable risk weight. If more than one  risk weight can be applied to a given exposure under the sensitivities-based capital requirement, the maximum risk weight applicable must be used; or  (2) A hypothetical portfolio based on  the most recent quarterly disclosure of the investment fund’s historical holdings of underlying positions.  ",0.672669529914856
"1. Credit Valuation Adjustment (“CVA”) : With respect to CVA risk, the Basel III ","64285 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  CVA or the market value of the  standardized CVA hedge.   (7) Notwithstanding paragraph (e)(6)  of this section:  (i) For the risk classes of counterparty  credit spread risk, reference credit spread risk, and equity risk, a [BANKING ORGANIZATION] may choose to introduce a set of additional risk factors that directly correspond to qualified credit and equity indices;  (ii) For delta risk, a credit or equity  index is qualified if it is listed and well- diversified; for vega risk, any credit or equity index is qualified.",0.6723611354827881
highlighted these points in its decision to retain the exemption from CVA -risk-capital requirements ,"64153 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  appropriately capture the CVA risk of  CVA risk covered positions and that a banking organization has effective and sound risk management and oversight processes.   ii.",0.6721861362457275
"11  Bank of England, Consultation Paper 16/22 – Implementation of the Basel 3.1 standards , § 7.12 ","64063 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  120See Basel Committee, ‘‘Strengthening the  resilience of the banking sector—consultative  document,’’ December 2009; https://www.bis.org/ publ/bcbs164.pdf. 121If the mutual fund qualifies for the full look-  through approach described in section III.E.1.c.ii of this  SUPPLEMENTARY INFORMATION but would be  treated as a market risk covered position as described in section III.H.3 of this  SUPPLEMENTARY   INFORMATION if the banking organization held the  mutual fund directly, the banking organization is permitted to apply the alternative method to calculate the haircut.",0.6710938215255737
"changes to capital regulations may complement, overlap, or conflict with other regulatory ","64037 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  38For banking organizations that are not subject  to Category I or II capital standards, the current  capital rule does not have distinct treatments for significant and nonsignificant investments in the capital of unconsolidated financial institutions.",0.6700695157051086
and their associated hedges should be exempt from CVA -risk-capital requirements ,"64101 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  267While the basic approach for CVA applies  certain restrictions on eligible instrument types for  hedges to be recognized as eligible, the standardized approach for CVA risk allows for a broader set of hedging instruments. Moreover, the standardized approach for CVA risk would also recognize as eligible hedges instruments that are used to hedge the exposure component of CVA risk.",0.6685721278190613
3064 -AF29 ); and “Risk -Based Capital Surcharges for Global Systemically Important ,"64110 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  293See section III.H.6.d of this SUPPLEMENTARY   INFORMATION for a more detailed discussion of the  capital add-on for re-designations. 294Separate capital calculations could  unnecessarily increase capital requirement because  they ignore the offsetting benefits between market risk covered positions held by trading desks subject to the internal models approach and those held by trading desks subject to the standardized approach.",0.6681827902793884
"1. Credit Valuation Adjustment (“CVA”) : With respect to CVA risk, the Basel III ","64241 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  of CVA risk to be an eligible internal  risk transfer, if the following requirements are satisfied:  (A) The CVA segment of the  transaction is an eligible CVA hedge;  (B) The documentation of the internal  risk transfer of CVA risk identifies the CVA risk being hedged and the source(s) of such risk.   (C)",0.6669620871543884
"be incorporate d into the record of the Federal Banking Agencies’ review and consideration of the Proposal s. activities in this area, threatening a decline in liquidity in critical markets and a movement of some ","64148 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  422The agencies would expect a banking  organization to have sound internal capital  assessment processes which would include, but not be limited to, identification of capital adequacy goals with respect to risks, taking into account the strategic focus and business plan of the banking organization, risk identification, measurement, and documentation, as well as a process of internal controls, reviews and audits. the cash leg of the transaction could opt  into this treatment.",0.6662704944610596
3064 -AF29 ); and “Risk -Based Capital Surcharges for Global Systemically Important ,"64336 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  amount to be deducted under this  paragraph (c)(5) from a specific capital component is equal to:  (A) The FDIC-supervised institution’s  aggregate non-significant investments in the capital of an unconsolidated financial institution and, if applicable, any investments in a covered debt instrument subject to deduction under this paragraph (c)(5), exceeding the 10 percent threshold for non-significant investments, multiplied by  (B)",0.6662389636039734
"1. The Office of the Comptroller of the Currency , the Board of Governors of the Federal ","64028 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  DEPARTMENT OF THE TREASURY  Office of the Comptroller of the  Currency  12 CFR Parts 3, 6, 32  ",0.6648437976837158
highlighted these points in its decision to retain the exemption from CVA -risk-capital requirements ,"64241 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  of CVA risk to be an eligible internal  risk transfer, if the following requirements are satisfied:  (A) The CVA segment of the  transaction is an eligible CVA hedge;  (B) The documentation of the internal  risk transfer of CVA risk identifies the CVA risk being hedged and the source(s) of such risk.   (C)",0.6641832590103149
"implement capital rules that promotes safety and soundness and resolvability, bolsters financial ","64148 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  422The agencies would expect a banking  organization to have sound internal capital  assessment processes which would include, but not be limited to, identification of capital adequacy goals with respect to risks, taking into account the strategic focus and business plan of the banking organization, risk identification, measurement, and documentation, as well as a process of internal controls, reviews and audits. the cash leg of the transaction could opt  into this treatment.",0.6639350652694702
manage their risks . This result dictates that the Federal Banking Agencies align with the sensible ,"64148 Federal Register / Vol. 88, No. 179 / Monday, September 18, 2023 / Proposed Rules  422The agencies would expect a banking  organization to have sound internal capital  assessment processes which would include, but not be limited to, identification of capital adequacy goals with respect to risks, taking into account the strategic focus and business plan of the banking organization, risk identification, measurement, and documentation, as well as a process of internal controls, reviews and audits. the cash leg of the transaction could opt  into this treatment.",0.6625831127166748
